"id" "name" "sex" "age" "height" "weight" "team" "noc" "games" "year" "season" "city" "sport" "event" "medal"
"150" 7782 "Kazimierz Zygfryd Barburski" "M" 30 180 77 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Fencing" "Fencing Men's epee, Team" NA
"151" 7795 "Edward Barcik" "M" 22 178 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Cycling" "Cycling Men's 100 kilometres Team Time Trial" "Silver"
"152" 7829 "Jerzy Bardziski" "M" 35 NA NA "Poland" "POL" "1928 Winter" 1928 "Winter" "Sankt Moritz" "Bobsleigh" "Bobsleigh Men's Four/Five" NA
"153" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Individual All-Around" NA
"154" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Team All-Around" NA
"155" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Floor Exercise" NA
"156" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Horse Vault" NA
"157" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Uneven Bars" NA
"158" 7914 "Magorzata Barlak-Kamasiska" "F" 20 160 54 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Balance Beam" NA
"159" 8231 "Jolanta Bartczak (-Maolepszy, -Skrzyszowska)" "F" 24 169 57 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Athletics" "Athletics Women's Long Jump" NA
"160" 8286 "Beata Bartkw-Kwiatkowska" "F" 30 168 74 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Shooting" "Shooting Women's Air Pistol, 10 metres" NA
"161" 8286 "Beata Bartkw-Kwiatkowska" "F" 30 168 74 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Shooting" "Shooting Women's Sporting Pistol, 25 metres" NA
"162" 8307 "Zbigniew Bartman" "M" 25 198 83 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Volleyball" "Volleyball Men's Volleyball" NA
"163" 8308 "Bartomiej Bartnicki" "M" 23 186 99 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Wrestling" "Wrestling Men's Heavyweight, Freestyle" NA
"164" 8308 "Bartomiej Bartnicki" "M" 27 186 99 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Wrestling" "Wrestling Men's Super-Heavyweight, Freestyle" NA
"165" 8310 "Wojciech Stanisaw Bartnik" "M" 24 182 91 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Boxing" "Boxing Men's Light-Heavyweight" "Bronze"
"166" 8310 "Wojciech Stanisaw Bartnik" "M" 28 182 91 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Boxing" "Boxing Men's Heavyweight" NA
"167" 8310 "Wojciech Stanisaw Bartnik" "M" 32 182 91 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Boxing" "Boxing Men's Heavyweight" NA
"168" 8344 "Jan Bartosik" "M" 32 182 92 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Sailing" "Sailing Mixed Three Person Keelboat" NA
"169" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Individual All-Around" NA
"170" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Team All-Around" NA
"171" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Floor Exercise" NA
"172" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Horse Vault" NA
"173" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Uneven Bars" NA
"174" 8346 "Joanna Danuta Bartosz (-Bronarska)" "F" 18 154 42 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Women's Balance Beam" NA
"175" 8347 "Micha Bartoszak" "M" 34 180 67 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Athletics" "Athletics Men's Marathon" NA
"176" 8349 "Wodzimierz Joachim Bartoszewicz" "M" 37 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"177" 8368 "Edmund Ludwik Bartomiejczyk" "M" 46 NA NA "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"178" 8375 "Sawomir Barul" "M" 31 176 70 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Cycling" "Cycling Men's Mountainbike, Cross-Country" NA
"179" 8387 "Ginter Helmut Barysz (Barisch)" "M" 19 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Swimming" "Swimming Men's 4 x 200 metres Freestyle Relay" NA
"180" 8395 "Paulina Barzycka" "F" 18 181 67 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Swimming" "Swimming Women's 100 metres Freestyle" NA
"181" 8395 "Paulina Barzycka" "F" 18 181 67 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Swimming" "Swimming Women's 200 metres Freestyle" NA
"182" 8395 "Paulina Barzycka" "F" 22 181 67 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Swimming" "Swimming Women's 200 metres Freestyle" NA
"183" 8395 "Paulina Barzycka" "F" 22 181 67 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Swimming" "Swimming Women's 4 x 200 metres Freestyle Relay" NA
"184" 8449 "Andrzej Jzef Basik" "M" 28 187 120 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Judo" "Judo Men's Heavyweight" NA
"185" 8502 "Piotr Basta" "M" 21 205 105 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Rowing" "Rowing Men's Coxed Pairs" NA
"186" 8502 "Piotr Basta" "M" 25 205 105 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Rowing" "Rowing Men's Coxless Fours" NA
"187" 8502 "Piotr Basta" "M" 29 205 105 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Rowing" "Rowing Men's Coxless Pairs" NA
"188" 8525 "Waldemar Romuald Baszanowski" "M" 25 165 65.5 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Weightlifting" "Weightlifting Men's Lightweight" NA
"189" 8525 "Waldemar Romuald Baszanowski" "M" 29 165 65.5 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Weightlifting" "Weightlifting Men's Lightweight" "Gold"
"190" 8525 "Waldemar Romuald Baszanowski" "M" 33 165 65.5 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Weightlifting" "Weightlifting Men's Lightweight" "Gold"
"191" 8525 "Waldemar Romuald Baszanowski" "M" 37 165 65.5 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Weightlifting" "Weightlifting Men's Lightweight" NA
"192" 8588 "Jzef Batkiewicz" "M" 21 175 73 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"193" 8589 "Marek Rafa Batkiewicz" "M" 22 180 76 "Poland" "POL" "1992 Winter" 1992 "Winter" "Albertville" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"194" 8608 "Mieczysaw Jzef Batsch" "M" 24 172 70 "Poland" "POL" "1924 Summer" 1924 "Summer" "Paris" "Football" "Football Men's Football" NA
"195" 8770 "Pawe Zbigniew Baumann" "M" 21 182 85 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Canoeing" "Canoeing Men's Kayak Singles, 500 metres" NA
"196" 8770 "Pawe Zbigniew Baumann" "M" 25 182 85 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Canoeing" "Canoeing Men's Kayak Fours, 1,000 metres" NA
"197" 8785 "Iga Baumgart" "F" 23 178 58 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Athletics" "Athletics Women's 4 x 400 metres Relay" NA
"198" 8785 "Iga Baumgart" "F" 27 178 58 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Athletics" "Athletics Women's 4 x 400 metres Relay" NA
"199" 8951 "Antoni Bazaniak" "M" 20 176 70 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Canoeing" "Canoeing Men's Kayak Doubles, 10,000 metres" NA
"200" 8958 "Wawrzyniec Bazarnik" "M" 21 NA NA "Poland" "POL" "1948 Summer" 1948 "Summer" "London" "Boxing" "Boxing Men's Bantamweight" NA
"201" 9104 "Bronisaw Bebel" "M" 23 191 91 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Volleyball" "Volleyball Men's Volleyball" NA
"202" 9104 "Bronisaw Bebel" "M" 27 191 91 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Volleyball" "Volleyball Men's Volleyball" "Gold"
"203" 9105 "Jolanta Krystyna Bebel-Rzymowska (-Kolik)" "F" 21 172 67 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Fencing" "Fencing Women's Foil, Team" NA
"204" 9105 "Jolanta Krystyna Bebel-Rzymowska (-Kolik)" "F" 25 172 67 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Fencing" "Fencing Women's Foil, Team" NA
"205" 9115 "Leszek Bebo" "M" 26 177 70 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Athletics" "Athletics Men's Marathon" NA
"206" 9115 "Leszek Bebo" "M" 30 177 70 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Athletics" "Athletics Men's Marathon" NA
"207" 9174 "Krzysztof Juliusz Beck" "M" 26 168 74 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Weightlifting" "Weightlifting Men's Middleweight" NA
"208" 9174 "Krzysztof Juliusz Beck" "M" 30 168 74 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Weightlifting" "Weightlifting Men's Middleweight" NA
"209" 9290 "Eugeniusz Bedeniczuk" "M" 31 186 80 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Athletics" "Athletics Men's Triple Jump" NA
"210" 9308 "Agnieszka Bednarek (-Kasza)" "F" 22 185 70 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Volleyball" "Volleyball Women's Volleyball" NA
"211" 9309 "Jacek Bednarek" "M" 24 174 58 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Athletics" "Athletics Men's 50 kilometres Walk" NA
"212" 9310 "Sylwester Bednarek" "M" 27 194 78 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Athletics" "Athletics Men's High Jump" NA
"213" 9314 "Bartosz Bednorz" "M" 22 201 84 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Volleyball" "Volleyball Men's Volleyball" NA
"214" 9379 "Zenon Begier" "M" 24 198 80 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Athletics" "Athletics Men's Discus Throw" NA
"215" 9379 "Zenon Begier" "M" 28 198 80 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Athletics" "Athletics Men's Discus Throw" NA
"216" 9473 "Monika Joanna Bejnar" "F" 23 173 57 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Athletics" "Athletics Women's 4 x 400 metres Relay" NA
"217" 9473 "Monika Joanna Bejnar" "F" 27 173 57 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Women's 400 metres" NA
"218" 9473 "Monika Joanna Bejnar" "F" 27 173 57 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Women's 4 x 400 metres Relay" NA
"219" 9475 "Andrzej Bek" "M" 21 180 78 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Cycling" "Cycling Men's Sprint" NA
"220" 9475 "Andrzej Bek" "M" 21 180 78 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Cycling" "Cycling Men's Tandem Sprint, 2,000 metres" "Bronze"
"221" 9491 "Jzef Beker" "M" 27 180 76 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Cycling" "Cycling Men's 100 kilometres Team Time Trial" NA
"222" 9993 "Brunon Bendig" "M" 21 169 54 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Boxing" "Boxing Men's Bantamweight" "Bronze"
"223" 9993 "Brunon Bendig" "M" 26 169 54 "Poland" "POL" "1964 Summer" 1964 "Summer" "Tokyo" "Boxing" "Boxing Men's Bantamweight" NA
"224" 10104 "Jan Janusz Benigier" "M" 26 174 70 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Football" "Football Men's Football" "Silver"
"225" 10724 "Miosz Bernatajtys" "M" 26 183 72 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Rowing" "Rowing Men's Lightweight Coxless Fours" "Silver"
"226" 10724 "Miosz Bernatajtys" "M" 30 183 72 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Rowing" "Rowing Men's Lightweight Coxless Fours" NA
"227" 11019 "Wadysaw Beszterda" "M" 28 193 95 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Rowing" "Rowing Men's Coxed Eights" NA
"228" 11101 "Jacek Beutler" "M" 24 191 98 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Judo" "Judo Men's Half-Heavyweight" NA
"229" 11285 "Czesaw Gerwazy Biaas" "M" 21 169 86 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Weightlifting" "Weightlifting Men's Light-Heavyweight" NA
"230" 11285 "Czesaw Gerwazy Biaas" "M" 25 169 86 "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Weightlifting" "Weightlifting Men's Middle-Heavyweight" NA
"231" 11285 "Czesaw Gerwazy Biaas" "M" 29 169 86 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Weightlifting" "Weightlifting Men's Middle-Heavyweight" NA
"232" 11286 "Magdalena Beata Biaas (-Sarna)" "F" 17 166 52 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Swimming" "Swimming Women's 200 metres Backstroke" NA
"233" 11286 "Magdalena Beata Biaas (-Sarna)" "F" 17 166 52 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Swimming" "Swimming Women's 400 metres Individual Medley" NA
"234" 11287 "Magorzata Biaecka" "F" 28 164 54 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Sailing" "Sailing Women's Windsurfer" NA
"235" 11288 "Eliza Biakowska" "F" 15 162 46 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Rhythmic Gymnastics" "Rhythmic Gymnastics Women's Individual" NA
"236" 11288 "Eliza Biakowska" "F" 19 162 46 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Rhythmic Gymnastics" "Rhythmic Gymnastics Women's Individual" NA
"237" 11289 "Dariusz Edward Biakowski" "M" 22 185 91 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Canoeing" "Canoeing Men's Kayak Doubles, 1,000 metres" "Bronze"
"238" 11289 "Dariusz Edward Biakowski" "M" 26 185 91 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Canoeing" "Canoeing Men's Kayak Doubles, 1,000 metres" NA
"239" 11289 "Dariusz Edward Biakowski" "M" 30 185 91 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Canoeing" "Canoeing Men's Kayak Fours, 1,000 metres" "Bronze"
"240" 11289 "Dariusz Edward Biakowski" "M" 34 185 91 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Canoeing" "Canoeing Men's Kayak Fours, 1,000 metres" NA
"241" 11290 "Ryszard Biaows" "M" 25 179 76 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Basketball" "Basketball Men's Basketball" NA
"242" 11336 "Dorota Bidoach (Stachowiak-)" "F" 31 164 56 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Shooting" "Shooting Women's Air Pistol, 10 metres" NA
"243" 11336 "Dorota Bidoach (Stachowiak-)" "F" 31 164 56 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Shooting" "Shooting Women's Sporting Pistol, 25 metres" NA
"244" 11354 "Maciej Krzysztof Biega" "M" 21 178 70 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Speed Skating" "Speed Skating Men's 500 metres" NA
"245" 11355 "Andrzej Biegalski" "M" 23 192 85 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Boxing" "Boxing Men's Heavyweight" NA
"246" 11357 "Stefania Biegun" "F" 24 160 60 "Poland" "POL" "1960 Winter" 1960 "Winter" "Squaw Valley" "Cross Country Skiing" "Cross Country Skiing Women's 10 kilometres" NA
"247" 11357 "Stefania Biegun" "F" 24 160 60 "Poland" "POL" "1960 Winter" 1960 "Winter" "Squaw Valley" "Cross Country Skiing" "Cross Country Skiing Women's 3 x 5 kilometres Relay" NA
"248" 11357 "Stefania Biegun" "F" 28 160 60 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 5 kilometres" NA
"249" 11357 "Stefania Biegun" "F" 28 160 60 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 10 kilometres" NA
"250" 11357 "Stefania Biegun" "F" 28 160 60 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 3 x 5 kilometres Relay" NA
"251" 11357 "Stefania Biegun" "F" 32 160 60 "Poland" "POL" "1968 Winter" 1968 "Winter" "Grenoble" "Cross Country Skiing" "Cross Country Skiing Women's 5 kilometres" NA
"252" 11357 "Stefania Biegun" "F" 32 160 60 "Poland" "POL" "1968 Winter" 1968 "Winter" "Grenoble" "Cross Country Skiing" "Cross Country Skiing Women's 10 kilometres" NA
"253" 11357 "Stefania Biegun" "F" 32 160 60 "Poland" "POL" "1968 Winter" 1968 "Winter" "Grenoble" "Cross Country Skiing" "Cross Country Skiing Women's 3 x 5 kilometres Relay" NA
"254" 11365 "Aleksander Bielaczyc" "M" 25 185 78 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Sailing" "Sailing Mixed Three Person Keelboat" NA
"255" 11367 "Piotr Mieczysaw Bielczyk" "M" 24 187 98 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Athletics" "Athletics Men's Javelin Throw" NA
"256" 11368 "Zofia Bielczyk (Filip-)" "F" 21 166 56 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Athletics" "Athletics Women's 100 metres Hurdles" NA
"257" 11368 "Zofia Bielczyk (Filip-)" "F" 21 166 56 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Athletics" "Athletics Women's 4 x 100 metres Relay" NA
"258" 11370 "Karol Bielecki" "M" 26 202 106 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Handball" "Handball Men's Handball" NA
"259" 11370 "Karol Bielecki" "M" 34 202 106 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Handball" "Handball Men's Handball" NA
"260" 11371 "Maciej Bielecki" "M" 21 173 80 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Cycling" "Cycling Men's Team Sprint" NA
"261" 11371 "Maciej Bielecki" "M" 25 173 80 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Cycling" "Cycling Men's Team Sprint" NA
"262" 11387 "Dorota Bielska" "F" 18 154 52 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Hockey" "Hockey Women's Hockey" NA
"263" 11388 "Jacek Bielski" "M" 24 176 63 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Boxing" "Boxing Men's Light-Welterweight" NA
"264" 11391 "Mateusz Bieniek" "M" 22 210 98 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Volleyball" "Volleyball Men's Volleyball" NA
"265" 11392 "Micha Bieniek" "M" 24 197 73 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Men's High Jump" NA
"266" 11393 "Zdzisaw Julian Bieniek" "M" 22 171 66 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Football" "Football Men's Football" NA
"267" 11400 "Teodor Bieregowoj (-Bieregowski)" "M" 28 173 65 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Athletics" "Athletics Men's 50 kilometres Walk" NA
"268" 11404 "Jacek Marek Bierkowski" "M" 28 180 70 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Fencing" "Fencing Men's Sabre, Individual" NA
"269" 11404 "Jacek Marek Bierkowski" "M" 28 180 70 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Fencing" "Fencing Men's Sabre, Team" NA
"270" 11404 "Jacek Marek Bierkowski" "M" 32 180 70 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Fencing" "Fencing Men's Sabre, Individual" NA
"271" 11404 "Jacek Marek Bierkowski" "M" 32 180 70 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Fencing" "Fencing Men's Sabre, Team" NA
"272" 11411 "Krzysztof Dariusz Bieryt" "M" 18 178 80 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Canoeing" "Canoeing Men's Canadian Singles, Slalom" NA
"273" 11411 "Krzysztof Dariusz Bieryt" "M" 26 178 80 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Canoeing" "Canoeing Men's Canadian Singles, Slalom" NA
"274" 11411 "Krzysztof Dariusz Bieryt" "M" 34 178 80 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Canoeing" "Canoeing Men's Canadian Singles, Slalom" NA
"275" 11412 "Roman Biera" "M" 23 187 103 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Wrestling" "Wrestling Men's Heavyweight, Greco-Roman" "Silver"
"276" 11622 "Klemens Biniakowski" "M" 25 172 62 "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Athletics" "Athletics Men's 400 metres" NA
"277" 11622 "Klemens Biniakowski" "M" 25 172 62 "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
"278" 11622 "Klemens Biniakowski" "M" 33 172 62 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
"279" 11625 "Jerzy Janusz Bikowski" "M" 21 206 94 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Basketball" "Basketball Men's Basketball" NA
"280" 11654 "Magorzata Birbach (-Kowalewicz)" "F" 32 158 48 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Athletics" "Athletics Women's Marathon" NA
"281" 11698 "Leszek Leon Birkholc" "M" 23 182 75 "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Rowing" "Rowing Men's Coxed Fours" "Bronze"
"282" 11736 "Krzysztof Birula-Biaynicki" "M" 27 189 93 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"283" 11804 "Mateusz Biskup" "M" 22 190 91 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Rowing" "Rowing Men's Quadruple Sculls" NA
"284" 11805 "Eugeniusz Zygmunt Biskupski" "M" 28 188 83 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Athletics" "Athletics Men's Triple Jump" NA
"285" 12154 "Leszek Robert Blanik" "M" 23 163 64 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Gymnastics" "Gymnastics Men's Individual All-Around" NA
"286" 12154 "Leszek Robert Blanik" "M" 23 163 64 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Gymnastics" "Gymnastics Men's Horse Vault" "Bronze"
"287" 12154 "Leszek Robert Blanik" "M" 23 163 64 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Gymnastics" "Gymnastics Men's Parallel Bars" NA
"288" 12154 "Leszek Robert Blanik" "M" 23 163 64 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Gymnastics" "Gymnastics Men's Rings" NA
"289" 12154 "Leszek Robert Blanik" "M" 23 163 64 "Poland" "POL" "2000 Summer" 2000 "Summer" "Sydney" "Gymnastics" "Gymnastics Men's Pommelled Horse" NA
"290" 12154 "Leszek Robert Blanik" "M" 31 163 64 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Gymnastics" "Gymnastics Men's Individual All-Around" NA
"291" 12154 "Leszek Robert Blanik" "M" 31 163 64 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Gymnastics" "Gymnastics Men's Horse Vault" "Gold"
"292" 12192 "Henryk Jzef Blaszka" "M" 30 180 85 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Sailing" "Sailing Mixed One Person Dinghy" NA
